13.0,72.0,60.0,MEDIAN Klinik Kühlungsborn,Waldstr.,51,18225.0,Kühlungsborn,038293 87-0,kontakt.kuehlungsborn@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Klinik Kühlungsborn GmbH & Co. KG,6.0,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134.0,,,,,,,,,,,
13.0,72.0,60.0,"Mutter-Kind-Klinik ""Strandpark"" Kühlungsborn",Ostseeallee,23,18225.0,Kühlungsborn,038293 640-70,infokur@awosano.de,www.awosano.de,2.0,AWO SANO gGMBH,6.0,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,,,,,
13.0,72.0,60.0,"Mutter-Kind-Kurklinik ""Godetiet""",Waldstr.,1a,18225.0,Kühlungsborn,038293 7127,godetiet@awo-rostock.de,www.mutter-kind-kurklinik-ostsee.de,2.0,AWO Sozialdienst Rostock gGmbH,6.0,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125.0,,,,,
13.0,72.0,67.0,"Reha-Klinik ""Garder See"" GmbH",Garder Str.,5,18276.0,Lohmen,038458 51-0,info@reha-gardersee.de,www.reha-gardersee.de,3.0,"Reha-Klinik ""Garder See"" GmbH",6.0,300,,,,,,,,,,,,,,,60.0,,,,,,,,,120.0,,,,,,,,120.0,,,,,,,,,,,
13.0,72.0,85.0,AWO SANO Klinik Rerik,John-Brinkmann-Str.,10,18230.0,Rerik,038296 74-0,infokur@awosano.de,www.awosano.de,2.0,AWO SANO gGMBH,6.0,218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,218.0,,,,,
13.0,72.0,95.0,Neurokliniken Waldeck,Dr.-Friedrich-Dittmann-Weg,1,18258.0,Schwaan,03844 880-0,info@neurokliniken-waldeck.de,www.neurokliniken-waldeck.de,3.0,Fachkliniken Waldeck GmbH,6.0,154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154.0,,,,,,,,,,,,,,
13.0,72.0,105.0,Tessinum,Karl-Marx-Str.,16,18195.0,Tessin,038205 71-100,info@tessinum.de,www.tessinum.de,3.0,Tessinum GmbH,6.0,70,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,73.0,2.0,VAMED Rehaklinik Ahrenshoop GmbH,Dorfstr.,55,18347.0,Ahrenshoop,038220 63-0,info.ahrenshoop@vamed-gesundheit.de,www.Helios-kliniken.de,3.0,VAMED Rehaklinik Ahrenshoop GmbH,6.0,293,,,,60.0,,80.0,,,,,,,,,,,,,,,,,,80.0,,,,,73.0,,,,,,,,,,,,,,
13.0,73.0,6.0,Mutter-Kind-Klinik Baabe,Strandstr.,20,18586.0,Baabe,038303 886-0,mkkb@awosano.de,www.awosano.de,2.0,AWO SANO gGMBH,6.0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,
13.0,73.0,7.0,MEDIAN Klinik Bad Sülze,Kastanienallee,1,18334.0,Bad Sülze,038229 72-0,kontakt.badsuelze@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Kliniken GmbH,6.0,230,,,60.0,100.0,,,,,,,,,,,,,,,,,,,,,,,,,70.0,,,,,,,,,,,,,,
13.0,73.0,27.0,CJD Nord Fachklinik für Kinder und Jugendliche,Putbuser Straße,11,18574.0,Garz/Rügen,038304 841-0,cjd.garz@cjd.de,www.cjd-fachklinik-ruegen.de,2.0,Christliches Jugenddorfwerk Deutschlands gemeinnütziger e.V.,6.0,75,,,,,,,,,,,75.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,73.0,30.0,Ostseeklinik Königshörn,Am Königshörn,14,18551.0,Glowe,038302 73-0,info@ostseeklinik.de,www.ostseeklinik.de,3.0,Ostseeklinik Königshörn Jäcker Betriebsführungs-GmbH,6.0,320,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,73.0,31.0,Rehabilitationsklinik Göhren,Südstrand,6,18586.0,Göhren,038308 53-8,rehaklinikgoehren@drv-md.de,www.rehaklinik-goehren.de,1.0,Deutsche Rentenversicherung Mitteldeutschland,6.0,192,,,,,,,,,,,,,,,,,,,,,,,,114.0,,,,,,,,78.0,,,,,,,,,,,
13.0,73.0,67.0,Ostseeklinik Prerow,Kirchenort,5,18375.0,Prerow,038233 65-0,info@ostseeklinik-prerow.de,www.ostseeklinik-prerow.de,3.0,REHASAN Reha-Kliniken GmbH & Co. Prerow KG,6.0,210,,,,,,,,,60.0,,,,,,,,,,,,,,,120.0,,,,,,,,,,,30.0,,,,,,,,
13.0,73.0,84.0,Klinik Sellin GmbH & Co. KG,Kurweg,1,18586.0,Sellin,038303 90-0,info@klinik-sellin.de,www.klinik-sellin.de,3.0,Kurklinik Sellin GmbH & Co. KG,6.0,306,306.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,73.0,101.0,AOK Klinik Rügen,Hafenstr.,1,18556.0,Wiek,038391 72-0,info@aok-klinik.de,www.aok-klinik.de,3.0,REHASAN Rehakliniken GmbH & Co. Betriebs KG,6.0,320,320.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,73.0,103.0,Ostsee-Kurklinik Fischland GmbH,An der Seenotstation,1,18347.0,Wustrow,038220 62-0,info@ostseekurklinik-fischland.de,www.ostseekurklinik-fischland.de,3.0,Ostsee-Kurklinik Fischland GmbH,6.0,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.0,,,,,
13.0,73.0,105.0,"Eltern-Kind-Klinik ""Haus am Meer""",Birkenstr.,4,18374.0,Zingst,038232 820-0,haus-am-meer@aw-kur.de,www.aw-kur.de,2.0,AW Kur und Erholungs GmbH,6.0,96,96.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,73.0,105.0,Ostseeklinik Zingst,Neue Straminke,1,18374.0,Zingst,038232 87-0,info@ostseeklinik-zingst.de,www.ostseeklinik-zingst.de,3.0,REHASAN Klinik Zingst Betriebs GmbH,6.0,348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,348.0,,,,
13.0,74.0,10.0,Ostseeklinik Boltenhagen,Ostseeallee,106-108,23946.0,Boltenhagen,038825 48-0,info@ostseeklinik-boltenhagen.de,www.ostseeklinik-boltenhagen.de,3.0,Fachklinik Sonnenschein Boltenhagen GmbH,6.0,455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,455.0,,,,,
13.0,74.0,10.0,Strandklinik Ostseebad Boltenhagen,Ostseeallee,103,23946.0,Boltenhagen,038825 47-0,info@strandklinik.de,www.strandklinik.de,3.0,Strandklinik Ostseebad Boltenhagen GmbH & Co. KG,6.0,355,,,,100.0,,255.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,74.0,35.0,Ostseeklinik Poel GmbH,Am Schwarzen Busch,,23999.0,Insel Poel,038425 22-0,info@ostseeklinik-poel.de,www.ostseeklinik-poel.de,3.0,Ostseeklinik Poel GmbH,6.0,270,28.0,,,,,,,,,,,,,,20.0,,,,,,,,,13.0,,,,,,,,72.0,,,10.0,,,127.0,,,,,
13.0,74.0,48.0,MEDIAN Klinik Schweriner See,Am See,4,19069.0,Lübstorf,03867 900-0,schwerinersee-kontakt@median-kliniken.de,www.klinik-schweriner-see.de,3.0,MEDIAN Klinik Schweriner See GmbH & Co. KG,6.0,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,,,,,144.0,,,
13.0,74.0,65.0,MEDIAN Klinik Mecklenburg,Blumenstraße,3,19217.0,Rehna,038872 91-0,mecklenburg-kontakt@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Nord GmbH,6.0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.0,,,
13.0,74.0,87.0,MEDIAN Klinik Wismar,Ernst-Scheel-Str.,28,23968.0,Wismar,03841 646-0,kontakt.wismar@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Kliniken GmbH,6.0,200,,,,,,,,,,,,,,,,,,,,,,,,195.0,,,,,,,,,,,5.0,,,,,,,,
13.0,75.0,39.0,BDH-Klinik Greifswald gGmbH,Karl-Liebknecht-Ring,26a,17491.0,Greifswald,03834 871-0,info@bdh-klinik-greifswald.de,www.bdh-klinik-greifswald.de,2.0,BDH Klinik Greifswald gGmbH,6.0,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,,,,,,,,,,
13.0,75.0,39.0,MEDIGREIF Parkklinik GmbH,Pappelallee,1,17489.0,Greifswald,03834 802-110,parkklinik@medigreif.de,www.medigreif-parkklinik.de,3.0,MEDIGREIF Parkklinik GmbH,6.0,147,,,79.0,,,,,,,,,,,,,,,,,,,,,68.0,,,,,,,,,,,,,,,,,,,
13.0,75.0,49.0,Inselklinik Heringsdorf GmbH & Co. KG,Kulmstr.,9,17424.0,Heringsdorf,038378 59-0,inf@kulm.medigreif-inselklinikum.de,www.haus-kulm.de,3.0,Inselklinik Heringsdorf GmbH & Co. KG,6.0,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150.0,,,,,,,,,,,
13.0,75.0,49.0,MEDIGREIF Inselklinik Heringsdorf GmbH,Setheweg,11,17424.0,Heringsdorf,038378 780-0,info@gothensee.medigreif-inselklinikum.de,www.haus-gothensee.de,3.0,MEDIGREIF Inselklinik Heringsdorf GmbH,6.0,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.0,,,,,,,,,,,
13.0,75.0,49.0,Mütter-Gesundheit-Usedom gGmbH,Setheweg,11,17424.0,Heringsdorf,038378 780-0,info@gothensee.medigreif-inselklinikum.de,www.mgu-gothensee.de,2.0,Mütter-Gesundheit-Usedom gGmbH,6.0,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,108.0,,,,,,,,,,,
13.0,75.0,49.0,Rehabilitationsklinik Seebad Ahlbeck,Kieferngrund,1 - 10,17419.0,Ahlbeck,038378 781-0,mail@rehaklinik-ahlbeck.de,www.rehaklinik-ahlbeck.de,3.0,Rehabilitationsklinik Seebad Ahlbeck Betriebs GmbH,6.0,236,,,,,,,,,,,,,,,120.0,,,,,,,,,116.0,,,,,,,,,,,,,,,,,,,
13.0,75.0,49.0,Rehaklinik Usedom,Delbrückstraße,4,17424.0,Heringsdorf,038378 81-111,info@rehaklinik-usedom.de,www.rehaklinik-usedom.de,3.0,Rehaklinik Usedom Ostseebad Heringsdorf GmbH,6.0,169,,,,,,,,,,,,,,,76.0,,,,,,,,,93.0,,,,,,,,,,,,,,,,,,,
13.0,75.0,80.0,IFA Kur- und Ferienpark Usedom,Strandstr.,3,17459.0,Kölpinsee,038375 50-151,dispomuki.kus@lopesan.com,www.ifagesundheit.de,3.0,Balticum OpCo 1 Usedom GmbH,6.0,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98.0,,,,,
13.0,75.0,80.0,Johannesbad Fachklinik,Strandstr.,13,17459.0,Loddin,038375 57-0,info@ostseestrandklinik.de,www.ostseestrandklinik.de,3.0,Johannesbad Usedom GmbH & Co. KG,6.0,290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290.0,,,,,
13.0,75.0,80.0,Kinder-Rehazentrum Usedom,Strandstr.,3,17459.0,Kölpinsee,038375 50-170,reha.kus@lopesan.com,www.ifagesundheit.de,3.0,Balticum OpCo 2 Usedom GmbH,6.0,70,,,,,,,,,,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,75.0,91.0,Fachklinik Gristower Wiek,Riemser Weg,19,17498.0,Mesekenhagen,038351 5360-100,info@odebrecht-stiftung.de,www.odebrecht-stiftung.de,2.0,Evangelisches Krankenhaus Bethanien gGmbH,6.0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,
13.0,75.0,133.0,MEDICLIN Dünenwald Klinik,Dünenstr.,1,17449.0,Trassenheide,038371 70-0,info.duenenwald@mediclin.de,www.mediclin.de,3.0,Mediclin Dünenwald Klinik GmbH & Co. KG,6.0,294,,,,60.0,,,,,,,,,,,,,,,,,,,,104.0,,,,,,,,130.0,,,,,,,,,,,
13.0,75.0,135.0,Reha-Zentrum Ückeritz,Am Steilufer,,17459.0,Ückeritz,038375 92-0,reha-klinik.ostseeblick@drv-bund.de,www.reha-klinik-ostseeblick.de,1.0,Deutsche Rentenversicherung Bund,6.0,193,,,,,,153.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.0,,,,,,,,
13.0,75.0,151.0,Haus Möwennest,Hohe Str.,3,17454.0,Zinnowitz,038377 78-0,moewennest@stiftungsfamilie.de,www.stiftungsfamilie.de,2.0,Stiftung Eisenbahn-Waisenhort,6.0,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102.0,,,,
13.0,76.0,114.0,HELIOS Klinik Leezen,Wittgensteiner Platz,1,19067.0,Leezen,03866 60-0,info.leezen@Helios-gesundheit.de,www.Helios-gesundheit.de,3.0,HELIOS Kliniken Leezen GmbH,6.0,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,,,,,,,,,,,,,,
13.0,76.0,114.0,KMG Klinik Silbermühle,Millionenweg,24,19395.0,Plau am See,038735 88-0,klinik-silbermuehle@kmg-kliniken.de,www.kmg-kliniken.de,3.0,KMG Klinik Silbermühle GmbH,6.0,240,,,,100.0,,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13.0,76.0,114.0,MEDICLIN Reha-Zentrum Plau am See,Quetziner Str.,90,19395.0,Plau am See,038735 86-0,info.plau-reha@mediclin.de,www.mediclin.de,3.0,Mediclin Kliniken Plau am See GmbH & Co. KG,6.0,260,,,,,,,,,,,,,,,,,,,,,,,,80.0,,,,,120.0,,,,,,,,,60.0,,,,,
14.0,511.0,0.0,"Celenus Klinik Carolabad Chemnitz, Verhaltensmedizinisches Zentrum",Riedstr.,32,9117.0,Chemnitz,0371 8142-0,klinik@carolabad.de,www.carolabad.de,3.0,RehaKonzept Klinikbetriebsgesellschaft mbH,6.0,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.0,,,,,,,,,,,
14.0,511.0,0.0,Klinikum Chemnitz Geriatriezentrum,Dresdner Str.,178,9131.0,Chemnitz,0371 333-0,geriatrie@skc.de,www.klinikumchemnitz.de,1.0,Klinikum Chemnitz gGmbH,6.0,80,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,521.0,110.0,"Klinik für Orthopädische, Anschlussheilbehandlung",Am Märzenberg,1A,8359.0,Breitenbrunn,03773 6-0,info@erlabrunn.de,www.erlabrunn.de,3.0,Kliniken Erlabrunn gGmbH,6.0,50,,,,,,,,,,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,,,,,
14.0,521.0,250.0,IGB- Institut für Gesundheit und Bildung e.V.,Wolkensteiner Str.,1,9518.0,Großrückerswalde,03735 66077-0,info@alte-flugschule.de,www.alte-flugschule.de,2.0,IGB Institut für Gesundheit und Bildung gGmbH,6.0,68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.0,,,
14.0,521.0,620.0,Psychosomatische Reha-Fachklinik EUBIOS für Sprach- und Sprechstörungen,Gornsdorfer Str.,4a,9380.0,Thalheim,03721 843000,info@eubios.de,www.eubios.de,3.0,Psychosomatische Reha-Fachklinik EUBIOS Prof. Dr. Ingrid Hauschild GmbH & Co. KG,6.0,110,,,,,,,,,,,110.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,521.0,630.0,"REHA-Klinik ""Miriquidi"" Thermalbad Wiesenbad",Freiberger Str.,33,9488.0,Thermalbad Wiesenbad,03733 504-0,kur@wiesenbad.de,www.wiesenbad.de,1.0,"Thermalbad Wiesenbad, Gesellschaft für Kur und Rehabilitation mbH",6.0,200,,,,,,,,,,,,,,,,,,,,,,,,200.0,,,,,,,,,,,,,,,,,,,
14.0,521.0,670.0,Knappschafts-Klinik Warmbad,Am Kurpark,10,9429.0,Wolkenstein,037369 83-0,warmbad-info@kbs.de,www.knappschafts-klinik-warmbad.de,1.0,Deutsche Rentenversicherung Knappschaft-Bahn-See,6.0,166,,,,,,,,,,,,,,,,,,,,,,,,158.0,,,,,,,,,,,,,,,8.0,,,,
14.0,522.0,240.0,Klinik am Tharandter Wald Hetzdorf,Herzogswalder Str.,1,9633.0,Halsbrücke,035209 27-0,info@reha-hetzdorf.de,www.reha-hetzdorf.de,3.0,KTW Klinik am Tharandter Wald GmbH,6.0,190,,,,,,,,,,,,,,,,,,,,,,,,90.0,,,,,100.0,,,,,,,,,,,,,,
14.0,522.0,260.0,"Suchtfachklinik ""Magdalenenstift"" Chemnitz",Limbacher Straße,19b,9232.0,Hartmannsdorf,03722 40871-0,magdalenenstift@stadtmission-chemnitz.de,www.stadtmission-chemnitz.de/suchtfachklinik-magdalenenstift,2.0,Stadtmission Chemnitz e.V.,6.0,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36.0,,,
14.0,523.0,30.0,"Dr. Ebel Fachklinik für Rheumatologie, Orthopädie und Kardiologie Bad Brambach",Christian-Schüller-Str.,14,8648.0,Bad Brambach,037438 96-0,badbrambach@ebel-kliniken.com,ebel-kliniken.com/klinik-bad-brambach,3.0,Dr. Ebel Fachkliniken GmbH & Co. Rehabilitationsklinik Bad Brambach KG,6.0,250,,,,50.0,,,,,,50.0,,,,,,,,,,,,,,150.0,,,,,,,,,,,,,,,,,,,
14.0,523.0,40.0,Celenus Deutsche Klinik für Integrative Medizin und Naturheilverfahren,Prof.-Paul-Köhler-Str.,3,8645.0,Bad Elster,037437 75-0,info@dekimed.de,www.dekimed.de,3.0,Deutsche Klinik für Integrative Medizin und Naturheilverfahren GmbH,6.0,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,,,,,
14.0,523.0,40.0,Celenus Fachklinikum Sachsenhof Bad Elster,Badstr.,21,8645.0,Bad Elster,037437 74-0,info@fachklinikum-sachsenhof.de,www.fachklinikum-sachsenhof.de,3.0,Fachklinikum Sachsenhof GmbH,6.0,240,,,,80.0,,,,,,,,,,,,,,,,,,,,160.0,,,,,,,,,,,,,,,,,,,
14.0,523.0,40.0,"Evangelische Fachklinik ""Sonnenhöhe"" Bad Elster, REHA und Vorsorge für Kinder und Jugendliche",Georg-Leißner- Str.,1-4,8645.0,Bad Elster,037437 52300,info@klinik-sonnenhoehe.de,www.klinik-sonnenhoehe.de,2.0,DGS - Diakoniegesellschaft Sachsen gemeinnützige GmbH,6.0,55,,,,,,,,,,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,523.0,40.0,MEDICLIN Klinik am Brunnenberg Bad Elster,Endersstr.,5,8645.0,Bad Elster,037437 8-0,info.brunnenberg-reha@mediclin.de,www.klinik-am-brunnenberg.de,3.0,MediClin GmbH & Co. KG,6.0,176,,,,50.0,,,,,,,,,,,,,,,,,,,,86.0,,,,,40.0,,,,,,,,,,,,,,
14.0,523.0,40.0,"Paracelsus-Klinik ""Am Schillergarten"" Bad Elster",Martin-Andersen-Nexö-Str.,10,8645.0,Bad Elster,037437 70-0,info@bad-elster.pkd.de,www.paracelsus-kliniken.de/reha/bad-elster/,3.0,Paracelsus Klinik am Schillergarten Bad Elster GmbH,6.0,240,,,,,,180.0,,,,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,,,,,
14.0,523.0,40.0,Vogtland-Klinik für Rehabilitation Bad Elster,Forststr.,3,8645.0,Bad Elster,037437 6-0,service@vogtland-klinik.de,www.vogtland-klinik.de,3.0,Private Kliniken Dr. Dr. med. Nebel Vogtland-Klinik Bad Elster GmbH & Co. KG,6.0,389,,,,,10.0,10.0,,,,2.0,,,,,,12.0,,,,,,,169.0,106.0,80.0,,,,,,,,,,,,,,,,,,
14.0,523.0,360.0,"SKH für Psychiatrie und Neurologie Rodewisch, REHA-Bereich",Bahnhofstr.,1,8228.0,Rodewisch,03744 366-0,poststelle@skhro.sms.sachsen.de,www.skh-rodewisch.sachsen.de,1.0,Sächsisches Staatsministerium,6.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.0,,,
14.0,524.0,80.0,REHA-Zentrum Rudolf Virchow RPK Glauchau,Chemnitzer Str.,36,8371.0,Glauchau,03763 44074-0,info@rpk-glauchau.de,www.rpk-glauchau.de,1.0,Rudolf Virchow Klinikum Glauchau gGmbH,6.0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.0,
14.0,524.0,130.0,"Heinrich-Braun-Klinikum Zwickau gGmbH, Standort Kirchberg, Klinik für Neuro-Rehabilitation Phase C und D",Schneeberger Str.,36,8107.0,Kirchberg,037602 8-0,info@hbk-zwickau.de,www.heinrich-braun-klinikum.de/neurorehabilitation-kirchberg,1.0,Heinrich-Braun-Klinikum gGmbH,6.0,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,,,,,20.0
14.0,524.0,310.0,Asklepios Fachklinikum Wiesen,Kirchberger Str.,2,8134.0,Wildenfels,037603 54-0,info.wiesen@asklepios.com,www.asklepios.com,3.0,Fachklinikum Wiesen GmbH,6.0,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48.0,,,
14.0,612.0,0.0,Geriatrische Reha-Klinik am Städtischen Klinikum Dresden,Friedrichstr.,41,1067.0,Dresden,0351 856-2700,info@khdn.de,www.klinikum-dresden.de,1.0,Landeshauptstadt Dresden,6.0,80,,,80.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,612.0,0.0,"Klinik am Waldschlösschen, Fachklinik für Psychosomatische Medizin",Sudhausweg,6,1099.0,Dresden,0351 658777-0,info@klinik-waldschloesschen.de,www.klinik-waldschloesschen.de,3.0,Klinik am Waldschlösschen GmbH,6.0,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.0,,,,,,,,,,,
14.0,612.0,0.0,"Uni-Klinikum Carl Gustav Carus der TU Dresden, Sächsisches Cochlear Implant Centrum",Fetscherstr.,74,1307.0,Dresden,0351 4583559,scic@ukdd.de,www.ukdd.de/scic,1.0,"Universitätsklinikum ""Carl Gustav Carus""",6.0,18,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,625.0,450.0,VAMED Klinik Schloss Pulsnitz,Wittgensteiner Str.,1,1896.0,Pulsnitz,035955 5-0,info.schloss-pulsnitz@vamed-gesundheit.de,www.vamed-gesundheit.de/reha/schloss-pulsnitz,3.0,Vamed Klinik Schloss Pulsnitz GmbH,6.0,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,235.0,,,,,,,,,,,,,,
14.0,625.0,450.0,VAMED Klinik Schwedenstein Pulsnitz,Obersteinaer Weg,1,1896.0,Pulsnitz,035955 47-0,info.schwedenstein@vamed-gesundheit.de,www.vamed-gesundheit.de/reha/schwedenstein/,3.0,VAMED Rehaklinik Schwedenstein GmbH,6.0,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.0,,,,,,,,,,,
14.0,626.0,210.0,"Haus am Jonsberg, Mutter- und Kind-Kureinrichtung",Hainstr.,15,2796.0,Kurort Jonsdorf,035844 78-0,info@haus-am-jonsberg.de,www.haus-am-jonsberg.de,2.0,DRK Kur- und Gesundheitszentrum gemeinnützige GmbH,6.0,90,90.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,626.0,480.0,"Orthopädisches Zentrum Martin-Ulbrich-Haus gGmbH, Klinik für Rehabilitation",Horkaer Str.,15-21,2929.0,Rothenburg,035891 42-0,info@klinik-rothenburg.de,www.klinik-rothenburg.de,2.0,Orthopädisches Zentrum Martin-Ulbrich-Haus Rothenburg gGmbH,6.0,69,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,,,,,,,,,,,
14.0,627.0,60.0,ELBLAND Reha- und Präventions GmbH Großenhain,Am Bobersberg,4,1558.0,Großenhain,03522 530,info@elbland-reha.de,www.elbland-reha.de,1.0,ELBLAND Reha- und Präventions-GmbH,6.0,85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.0,,,,,,,,,,,,,,
14.0,627.0,220.0,Geriatrische Reha-Klinik Radeburg,Hospitalstr.,34,1471.0,Radeburg,035208 8850,info@fachkliniken-radeburg.de,www.fachkliniken-radeburg.de,3.0,Fachkliniken für Geriatrie Radeburg,6.0,44,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,627.0,310.0,"Ev. Fachkliniken Heidehof gGmbH, Fachklinik Weinböhla",Heidehof,1,1689.0,Weinböhla,035243 43-0,info@fk-heidehof.de,www.fk-heidehof.de,2.0,Evangelische Fachkliniken Heidehof gGmbH,6.0,160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160.0,,,
14.0,628.0,10.0,Johannesbad Raupennest AG & Co.KG Altenberg,Rehefelder Str.,18,1773.0,Altenberg,035056 30-0,info.raupennest@johannesbad.com,www.johannesbad-medizin.com,3.0,Johannesbad Raupennest GmbH & Co. KG,6.0,300,,,,,,,,,,,,,,,,,,,,,,,,300.0,,,,,,,,,,,,,,,,,,,
14.0,628.0,20.0,MEDIAN Gesundheitspark Bad Gottleuba,Königstr.,39,1816.0,Bad Gottleuba,035023 64-0,kontakt.badgottleuba@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Gesundheitspark Bad Gottleuba GmbH & Co. KG,6.0,583,,0.0,,55.0,,,,83.0,,,,,,,,,,,,,,,,177.0,,,,,,,,177.0,,,,,,91.0,,,,,
14.0,628.0,20.0,"MEDIAN Klinik Berggießhübel, Rehabilitationsklinik für Orthopädie und Psychosomatik",Gersdorfer Str.,5,1819.0,Berggießhübel,035023 65-0,bgh.kontakt@median-kliniken.de,www.median-kliniken.de,3.0,MEDIAN Kliniken GmbH,6.0,193,,,,,,,,,,,,,,,,,,,,,,,,101.0,,,,,,,,92.0,,,,,,,,,,,
14.0,628.0,30.0,"Falkenstein-Klinik Bad Schandau, AHB und Reha-Klinik für Innere Medizin und Kardiologie, Diabetologikum DDG",Ostrauer Ring,35,1814.0,Bad Schandau,035022 45-0,info@falkenstein-klinik.de,www.falkenstein-klinik.de,3.0,Reha-Klinik Bad Schandau GmbH & Co. Falkenstein-Klinik KG,6.0,236,,,,137.0,,,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14.0,628.0,30.0,Kirnitzschtal-Klinik Bad Schandau,Kirnitzschtalstr.,6,1814.0,Bad Schandau,035022 47-0,info@kirnitzschtal-klinik.de,www.kirnitzschtal-klinik.de,3.0,"RHK Reha-Klinik GmbH & Co., Investitions- und Betriebs KG",6.0,210,,,,,,,,,,,,,,,,,,,,,,,,210.0,,,,,,,,,,,,,,,,,,,
14.0,628.0,220.0,"Klinik Bavaria, Rehabilitations KG Kreischa",Saidaer Straße,1,1731.0,Kreischa,035206 6-0,info@klinik-bavaria.de,www.klinik-bavaria.de,3.0,Rudolf Presl GmbH & Co. Klinik Bavaria Rehabilitations KG,6.0,825,,2.0,,6.0,,36.0,3.0,,,,,,,,,,,,,,,,,20.0,,,,,705.0,,,35.0,,,,,,18.0,,,,,
